postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7163917249441939456,1708010971,Videos,16213524,203,13,12,no,https://www.linkedin.com/posts/ibm_innovation-thrives-when-diverse-perspectives-activity-7163917249441939456-0IPo?utm_source=share&utm_medium=member_desktop,15-02-2024
7163844182787211264,1707993550,Videos,16213524,137,1,18,no,https://www.linkedin.com/posts/ibm_ai-ibm-responsibleai-activity-7163844182787211264-IEST?utm_source=share&utm_medium=member_desktop,15-02-2024
7159270482972729345,1706903095,Videos,16213524,629,19,73,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7159270482972729345-kzhw?utm_source=share&utm_medium=member_desktop,03-02-2024
7158835733682647040,1706799443,Videos,16213524,499,16,60,yes,https://www.linkedin.com/posts/ibm_blackhistorymonth-activity-7158835733682647040-NZDY?utm_source=share&utm_medium=member_desktop,01-02-2024
7158489544508534785,1706716905,Videos,16213524,724,25,88,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7158489544508534785-1vXJ?utm_source=share&utm_medium=member_desktop,31-01-2024
7158206988043055104,1706649539,Videos,16213524,352,16,30,yes,https://www.linkedin.com/posts/ibm_ai-hospitality-activity-7158206988043055104-P_Sf?utm_source=share&utm_medium=member_desktop,31-01-2024
7156359491855278080,1706209061,Videos,16213524,280,10,9,no,https://www.linkedin.com/posts/ibm_theres-power-in-perseverance-in-this-episode-activity-7156359491855278080-NFHv?utm_source=share&utm_medium=member_desktop,26-01-2024
7156129468820979712,1706154219,Videos,16213524,313,7,9,yes,https://www.linkedin.com/posts/ibm_linuxone-powerofpartnerships-ibmapac-activity-7156129468820979712-yJdj?utm_source=share&utm_medium=member_desktop,25-01-2024
7156032182405226496,1706131024,Videos,16213524,2252,47,257,yes,https://www.linkedin.com/posts/ibm_ibm-chairman-and-ceo-arvind-krishna-on-ibms-activity-7156032182405226496-y4AB?utm_source=share&utm_medium=member_desktop,25-01-2024
7155617779834863616,1706032223,Videos,16213524,1319,58,238,no,https://www.linkedin.com/posts/ibm_ai-ibmtechxchange-watsonx-activity-7155617779834863616-doWD?utm_source=share&utm_medium=member_desktop,23-01-2024
7153952153332535297,1705635107,Videos,16213524,353,13,16,no,https://www.linkedin.com/posts/ibm_ibmsustainabilityaccelerator-sustainability-activity-7153952153332535297-Et7P?utm_source=share&utm_medium=member_desktop,19-01-2024
7153687642495242241,1705572043,Videos,16213524,162,3,8,yes,https://www.linkedin.com/posts/ibm_skill-ai-ibm-activity-7153687642495242241-lC0s?utm_source=share&utm_medium=member_desktop,18-01-2024
7151415217908760577,1705030254,Videos,16213524,141,1,8,yes,https://www.linkedin.com/posts/ibm_watsonx-ibmpartner-aiforbusiness-activity-7151415217908760577-7pPR?utm_source=share&utm_medium=member_desktop,12-01-2024
7142521286907338752,1702909776,Videos,16213524,1872,83,98,no,https://www.linkedin.com/posts/ibm_ibmalumni-activity-7142521286907338752-IxAB?utm_source=share&utm_medium=member_desktop,18-12-2023
7142428707410894848,1702887703,Videos,16213524,145,3,8,yes,https://www.linkedin.com/posts/ibm_powerofpartnerships-ecosystem-ibmpartners-activity-7142428707410894848-sY9f?utm_source=share&utm_medium=member_desktop,18-12-2023
7142378231352950784,1702875669,Videos,16213524,203,8,6,no,https://www.linkedin.com/posts/ibm_digital-transformation-activity-7142378231352950784-mg2I?utm_source=share&utm_medium=member_desktop,18-12-2023
7141479136111280129,1702661308,Videos,16213524,840,23,62,no,https://www.linkedin.com/posts/ibm_ai-genai-activity-7141479136111280129-q88I?utm_source=share&utm_medium=member_desktop,15-12-2023
7141114834535849984,1702574452,Videos,16213524,514,12,36,yes,https://www.linkedin.com/posts/ibm_ai-activity-7141114834535849984-KpS_?utm_source=share&utm_medium=member_desktop,14-12-2023
7140264831634276353,1702371795,Videos,16213524,265,12,33,no,https://www.linkedin.com/posts/ibm_ibm-apiconnect-ibm-activity-7140264831634276353-rurs?utm_source=share&utm_medium=member_desktop,12-12-2023
7138979743944601600,1702065406,Videos,16213526,122,11,10,no,https://www.linkedin.com/posts/ibm_genai-activity-7138979743944601600-CbaO?utm_source=share&utm_medium=member_desktop,09-12-2023
7138926589261611008,1702052733,Videos,16213526,410,27,24,no,https://www.linkedin.com/posts/ibm_ai-genai-activity-7138926589261611008-4K0A?utm_source=share&utm_medium=member_desktop,08-12-2023
7138622974969991168,1701980346,Videos,16213526,833,9,70,yes,https://www.linkedin.com/posts/ibm_sustainability-ai-activity-7138622974969991168-ayPO?utm_source=share&utm_medium=member_desktop,08-12-2023
7138226661971431425,1701885858,Videos,16213526,1042,30,105,yes,https://www.linkedin.com/posts/ibm_ai-activity-7138226661971431425-24pk?utm_source=share&utm_medium=member_desktop,06-12-2023
7137682574260273152,1701756137,Videos,16213526,431,28,22,yes,https://www.linkedin.com/posts/ibm_womenintech-activity-7137682574260273152-AGS_?utm_source=share&utm_medium=member_desktop,05-12-2023
