postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7171784599189016576,1709886693,Videos,16216837,121,2,12,yes,https://www.linkedin.com/posts/ibm_ibmpower-ibm-activity-7171784599189016576-wO0M?utm_source=share&utm_medium=member_desktop,08-03-2024
7171155178987962368,1709736628,Videos,16216837,646,22,97,no,https://www.linkedin.com/posts/ibm_watsonx-activity-7171155178987962368-ugSU?utm_source=share&utm_medium=member_desktop,06-03-2024
7170867611134623745,1709668066,Videos,16216837,874,31,109,no,https://www.linkedin.com/posts/ibm_ai-activity-7170867611134623745-wkDk?utm_source=share&utm_medium=member_desktop,06-03-2024
7170669547887296512,1709620844,Videos,16216837,105,5,13,yes,https://www.linkedin.com/posts/ibm_genai-ibmstorage-levelupcyberresilience-activity-7170669547887296512-2h5k?utm_source=share&utm_medium=member_desktop,05-03-2024
7170275189274988544,1709526822,Videos,16216837,218,7,10,yes,https://www.linkedin.com/posts/ibm_responsibleai-ibm-activity-7170275189274988544-38DJ?utm_source=share&utm_medium=member_desktop,04-03-2024
7169352677888315394,1709306878,Videos,16216838,722,21,139,no,https://www.linkedin.com/posts/ibm_womenshistorymonth-activity-7169352677888315394-SJJ5?utm_source=share&utm_medium=member_desktop,01-03-2024
7169260454186344448,1709284890,Videos,16216838,96,1,8,yes,https://www.linkedin.com/posts/ibm_ibmpartners-ibmcloud-ibm-activity-7169260454186344448-J19Q?utm_source=share&utm_medium=member_desktop,01-03-2024
7169190398031065088,1709268188,Videos,16216838,279,35,60,no,https://www.linkedin.com/posts/ibm_genai-responsibleai-ibm-activity-7169190398031065088-y1Cb?utm_source=share&utm_medium=member_desktop,01-03-2024
7168987038753521664,1709219703,Videos,16216838,1241,19,194,no,https://www.linkedin.com/posts/ibm_watsonx-ai-activity-7168987038753521664-2eOO?utm_source=share&utm_medium=member_desktop,29-02-2024
7168475778903470080,1709097809,Videos,16216838,172,6,10,yes,https://www.linkedin.com/posts/ibm_cybersecurity-ibm-responsibleai-activity-7168475778903470080-0J9-?utm_source=share&utm_medium=member_desktop,28-02-2024
7168298558633226240,1709055556,Videos,16216838,176,10,11,no,https://www.linkedin.com/posts/ibm_blackhistorymonth-activity-7168298558633226240-olCV?utm_source=share&utm_medium=member_desktop,27-02-2024
7168260925240594432,1709046584,Videos,16216838,277,4,46,no,https://www.linkedin.com/posts/ibm_security-activity-7168260925240594432-5fxH?utm_source=share&utm_medium=member_desktop,27-02-2024
7165609243495137281,1708414374,Videos,16216838,236,5,19,yes,https://www.linkedin.com/posts/ibm_dyk-levelupcyberresilience-security-activity-7165609243495137281-S6-A?utm_source=share&utm_medium=member_desktop,20-02-2024
7165276932056576000,1708335145,Videos,16216838,181,4,4,yes,https://www.linkedin.com/posts/ibm_ibmpartner-watsonx-fundamento-activity-7165276932056576000-Ig-y?utm_source=share&utm_medium=member_desktop,19-02-2024
7164287025452449792,1708099132,Videos,16216838,243,13,8,no,https://www.linkedin.com/posts/ibm_techtypequiz-ibmskillsbuild-activity-7164287025452449792-iZOm?utm_source=share&utm_medium=member_desktop,16-02-2024
7164124071209684992,1708060281,Videos,16216838,118,7,11,yes,https://www.linkedin.com/posts/ibm_india-ibmpartners-genai-activity-7164124071209684992-Akay?utm_source=share&utm_medium=member_desktop,16-02-2024
7163917249441939456,1708010971,Videos,16216838,203,13,12,no,https://www.linkedin.com/posts/ibm_innovation-thrives-when-diverse-perspectives-activity-7163917249441939456-0IPo?utm_source=share&utm_medium=member_desktop,15-02-2024
7163844182787211264,1707993550,Videos,16216838,137,1,18,no,https://www.linkedin.com/posts/ibm_ai-ibm-responsibleai-activity-7163844182787211264-IEST?utm_source=share&utm_medium=member_desktop,15-02-2024
7159270482972729345,1706903095,Videos,16216838,629,19,73,yes,https://www.linkedin.com/posts/ibm_ai-genai-activity-7159270482972729345-kzhw?utm_source=share&utm_medium=member_desktop,03-02-2024
7158835733682647040,1706799443,Videos,16216838,499,16,60,yes,https://www.linkedin.com/posts/ibm_blackhistorymonth-activity-7158835733682647040-NZDY?utm_source=share&utm_medium=member_desktop,01-02-2024
7158489544508534785,1706716905,Videos,16216838,724,25,88,yes,https://www.linkedin.com/posts/ibm_ai-watsonx-activity-7158489544508534785-1vXJ?utm_source=share&utm_medium=member_desktop,31-01-2024
7158206988043055104,1706649539,Videos,16216838,352,16,30,yes,https://www.linkedin.com/posts/ibm_ai-hospitality-activity-7158206988043055104-P_Sf?utm_source=share&utm_medium=member_desktop,31-01-2024
7156359491855278080,1706209061,Videos,16216838,280,10,9,no,https://www.linkedin.com/posts/ibm_theres-power-in-perseverance-in-this-episode-activity-7156359491855278080-NFHv?utm_source=share&utm_medium=member_desktop,26-01-2024
7156129468820979712,1706154219,Videos,16216838,313,7,9,yes,https://www.linkedin.com/posts/ibm_linuxone-powerofpartnerships-ibmapac-activity-7156129468820979712-yJdj?utm_source=share&utm_medium=member_desktop,25-01-2024
7156032182405226496,1706131024,Videos,16216838,2252,47,257,yes,https://www.linkedin.com/posts/ibm_ibm-chairman-and-ceo-arvind-krishna-on-ibms-activity-7156032182405226496-y4AB?utm_source=share&utm_medium=member_desktop,25-01-2024
7155617779834863616,1706032223,Videos,16216839,1319,58,238,no,https://www.linkedin.com/posts/ibm_ai-ibmtechxchange-watsonx-activity-7155617779834863616-doWD?utm_source=share&utm_medium=member_desktop,23-01-2024
7153952153332535297,1705635107,Videos,16216839,353,13,16,no,https://www.linkedin.com/posts/ibm_ibmsustainabilityaccelerator-sustainability-activity-7153952153332535297-Et7P?utm_source=share&utm_medium=member_desktop,19-01-2024
7153687642495242241,1705572043,Videos,16216839,162,3,8,yes,https://www.linkedin.com/posts/ibm_skill-ai-ibm-activity-7153687642495242241-lC0s?utm_source=share&utm_medium=member_desktop,18-01-2024
7151415217908760577,1705030254,Videos,16216839,141,1,8,yes,https://www.linkedin.com/posts/ibm_watsonx-ibmpartner-aiforbusiness-activity-7151415217908760577-7pPR?utm_source=share&utm_medium=member_desktop,12-01-2024
