postID,tm_stamp,typ,fol,react,comments,repost,edit,link,exact_date
7037179789413113856,1677794406,Images,16213343,189,1,12,no,https://www.linkedin.com/posts/ibm_iwd2023-ibmaustralia-ibm-activity-7037179789413113856-ylSL?utm_source=share&utm_medium=member_desktop,03-03-2023
7037091104579612674,1677773262,Images,16213343,1619,28,0,no,https://www.linkedin.com/posts/ibm_times-new-cover-quantum-computers-will-activity-7037091104579612674-cUXM?utm_source=share&utm_medium=member_desktop,02-03-2023
7036434976338235392,1677616828,Images,16213343,728,17,71,no,https://www.linkedin.com/posts/ibm_ibmcloud-activity-7036434976338235392-kJEC?utm_source=share&utm_medium=member_desktop,01-03-2023
7036395508495474689,1677607419,Images,16213343,554,10,16,no,https://www.linkedin.com/posts/ibm_blackhistorymonth-activity-7036395508495474689-oCyL?utm_source=share&utm_medium=member_desktop,28-02-2023
7034943897583697920,1677261328,Images,16213343,148,0,0,no,https://www.linkedin.com/posts/ibm_blackhistorymonth-bhm-blackengineer-activity-7034943897583697920-EzGt?utm_source=share&utm_medium=member_desktop,24-02-2023
7034845087582814209,1677237769,Images,16213343,557,50,2,no,https://www.linkedin.com/posts/ibm_ibm-proudibmer-activity-7034845087582814209-a-11?utm_source=share&utm_medium=member_desktop,24-02-2023
7034151370236555264,1677072374,Images,16213343,150,0,5,no,https://www.linkedin.com/posts/ibm_cybersecurity-ibmsecurity-activity-7034151370236555264-qube?utm_source=share&utm_medium=member_desktop,22-02-2023
7032196982760759296,1676606412,Images,16213343,354,6,1,no,https://www.linkedin.com/posts/ibm_ai-ibmindia-cii-activity-7032196982760759296-_7YE?utm_source=share&utm_medium=member_desktop,17-02-2023
7032067299259912192,1676575493,Images,16213343,127,6,3,no,https://www.linkedin.com/posts/ibm_empleo-ibmcostarica-activity-7032067299259912192-93FM?utm_source=share&utm_medium=member_desktop,17-02-2023
7031676583195136000,1676482339,Images,16213345,297,4,18,no,https://www.linkedin.com/posts/ibm_ibmcostarica-nube-proudibmer-activity-7031676583195136000-MBEB?utm_source=share&utm_medium=member_desktop,15-02-2023
7031291103655919616,1676390434,Images,16213345,144,7,4,no,https://www.linkedin.com/posts/ibm_ibm-ai-innovation-activity-7031291103655919616-E06l?utm_source=share&utm_medium=member_desktop,14-02-2023
7031124893131776000,1676350806,Images,16213345,329,2,20,no,https://www.linkedin.com/posts/ibm_ibmconsulting-cloudjobs-hybridcloud-activity-7031124893131776000-ZG8a?utm_source=share&utm_medium=member_desktop,14-02-2023
7029685631089876992,1676007659,Images,16213345,160,4,27,yes,https://www.linkedin.com/posts/ibm_ibm-ibmsecurity-gartnersec-activity-7029685631089876992-AllB?utm_source=share&utm_medium=member_desktop,10-02-2023
7029077237173784576,1675862607,Images,16213345,147,4,7,no,https://www.linkedin.com/posts/ibm_ibmindia-ibmskillbuild-activity-7029077237173784576-dJmA?utm_source=share&utm_medium=member_desktop,08-02-2023
7027356905782083584,1675452448,Images,16213345,4324,55,403,no,https://www.linkedin.com/posts/ibm_mostadmiredcos-activity-7027356905782083584-ax2v?utm_source=share&utm_medium=member_desktop,04-02-2023
7027229220019871744,1675422005,Images,16213345,48,0,20,no,https://www.linkedin.com/posts/ibm_ibmconsulting-activity-7027229220019871744-zECM?utm_source=share&utm_medium=member_desktop,03-02-2023
7027204323474370560,1675416069,Images,16213345,255,4,29,yes,https://www.linkedin.com/posts/ibm_ibmindia-awards-ibmmaximo-activity-7027204323474370560-veFo?utm_source=share&utm_medium=member_desktop,03-02-2023
7026401951806341120,1675224769,Images,16213345,504,2,20,no,https://www.linkedin.com/posts/ibm_dyk-ibmsingapore-70andbeyond-activity-7026401951806341120-zrcS?utm_source=share&utm_medium=member_desktop,01-02-2023
7026280210371153920,1675195744,Images,16213345,361,0,56,yes,https://www.linkedin.com/posts/ibm_grammyinsights-activity-7026280210371153920-b79P?utm_source=share&utm_medium=member_desktop,01-02-2023
7024028132852604928,1674658807,Images,16213351,475,38,76,no,https://www.linkedin.com/posts/ibm_ibmconsulting-activity-7024028132852604928-55vf?utm_source=share&utm_medium=member_desktop,25-01-2023
7023565718977732608,1674548558,Images,16213351,84,1,7,yes,https://www.linkedin.com/posts/ibm_ibmresearchindia-ibmresearch-ai-activity-7023565718977732608-l6qF?utm_source=share&utm_medium=member_desktop,24-01-2023
7022374735594356736,1674264606,Images,16213351,384,6,48,no,https://www.linkedin.com/posts/ibm_yearoftherabbit-hny2023-ibmcelebrates-activity-7022374735594356736-Hjd-?utm_source=share&utm_medium=member_desktop,21-01-2023
7021928985316003841,1674158331,Images,16213351,753,5,169,no,https://www.linkedin.com/posts/ibm_are-you-confused-about-the-authenticity-of-activity-7021928985316003841-7z_u?utm_source=share&utm_medium=member_desktop,20-01-2023
7021688358028402688,1674100961,Images,16213351,222,8,12,no,https://www.linkedin.com/posts/ibm_sustainable-data-ibmconsulting-activity-7021688358028402688-rqKl?utm_source=share&utm_medium=member_desktop,19-01-2023
7021596852152135680,1674079144,Images,16213351,1715,16,48,no,https://www.linkedin.com/posts/ibm_prideonthepromenade-wef23-activity-7021596852152135680-fc0K?utm_source=share&utm_medium=member_desktop,19-01-2023
7020777669784977408,1673883836,Images,16213351,1257,21,101,no,https://www.linkedin.com/posts/ibm_beequal-activity-7020777669784977408-_AcG?utm_source=share&utm_medium=member_desktop,16-01-2023
7019329074665840641,1673538464,Images,16213351,756,6,20,no,https://www.linkedin.com/posts/ibm_what-makes-an-ai-solution-great-data-activity-7019329074665840641-IIYh?utm_source=share&utm_medium=member_desktop,12-01-2023
7018058666423570433,1673235575,Images,16213351,953,34,9,yes,https://www.linkedin.com/posts/ibm_ibmconsulting-ibmhongkong-hkipm-activity-7018058666423570433-4map?utm_source=share&utm_medium=member_desktop,09-01-2023
7018056280900599808,1673235006,Images,16213351,462,0,16,no,https://www.linkedin.com/posts/ibm_digitaltransformation-sap-ibmcloud-activity-7018056280900599808-FI3g?utm_source=share&utm_medium=member_desktop,09-01-2023
7017120131847774208,1673011811,Images,16213355,878,185,234,no,https://www.linkedin.com/posts/ibm_campushires-ibmconsulting-activity-7017120131847774208-zZGs?utm_source=share&utm_medium=member_desktop,06-01-2023
7010566931397181442,1671449406,Images,16213355,126,22,40,yes,https://www.linkedin.com/posts/ibm_campushires-ibmconsulting-activity-7010566931397181442-5Bn1?utm_source=share&utm_medium=member_desktop,19-12-2022
7010446157533384704,1671420611,Images,16213355,240,5,13,no,https://www.linkedin.com/posts/ibm_ibm-iot-ai-activity-7010446157533384704-L8JD?utm_source=share&utm_medium=member_desktop,19-12-2022
7009542665696395264,1671205202,Images,16213355,167,5,7,no,https://www.linkedin.com/posts/ibm_ai-activity-7009542665696395264-wwIT?utm_source=share&utm_medium=member_desktop,16-12-2022
7009407642385219584,1671173010,Images,16213355,59,1,2,no,https://www.linkedin.com/posts/ibm_ibm-energy-ibmstorage-activity-7009407642385219584-07vF?utm_source=share&utm_medium=member_desktop,16-12-2022
7009037792127168512,1671084831,Images,16213355,168,9,7,no,https://www.linkedin.com/posts/ibm_ibmindia-ibmimpact-activity-7009037792127168512-vtNy?utm_source=share&utm_medium=member_desktop,15-12-2022
7008495774577610753,1670955604,Images,16213355,880,16,45,yes,https://www.linkedin.com/posts/ibm_the-world-runs-on-chips-from-planes-and-activity-7008495774577610753-Xhja?utm_source=share&utm_medium=member_desktop,13-12-2022
7006838445692100609,1670560466,Images,16213355,31,0,4,no,https://www.linkedin.com/posts/ibm_security-ibmqradar-service-activity-7006838445692100609-mU_H?utm_source=share&utm_medium=member_desktop,09-12-2022
7006580433656119296,1670498951,Images,16213355,37,1,2,no,https://www.linkedin.com/posts/ibm_ai-ibmindia-ibm-activity-7006580433656119296-XVP5?utm_source=share&utm_medium=member_desktop,08-12-2022
7005788047287975936,1670310031,Images,16213355,510,17,6,yes,https://www.linkedin.com/posts/ibm_ibmindia-ibmskillsbuild-activity-7005788047287975936-5Gft?utm_source=share&utm_medium=member_desktop,06-12-2022
7004040207721242624,1669893314,Images,16213355,35,1,0,no,https://www.linkedin.com/posts/ibm_at-ibm-careers-are-made-from-diverse-and-activity-7004040207721242624-jFmA?utm_source=share&utm_medium=member_desktop,01-12-2022
7002903965226958848,1669622412,Images,16213355,21,1,0,no,https://www.linkedin.com/posts/ibm_openshift-kubernetes-activity-7002903965226958848-FGhE?utm_source=share&utm_medium=member_desktop,28-11-2022
7001065533831798784,1669184096,Images,16213355,63,0,8,no,https://www.linkedin.com/posts/ibm_ibmsecurity-automation-ibm-activity-7001065533831798784-pGVV?utm_source=share&utm_medium=member_desktop,23-11-2022
